Time,Qin,Qout,Level
47880.0,11.066,11.759,49.9
47940.0,10.938,11.759,49.9
48000.0,11.066,11.771,49.9
48060.0,11.066,11.771,49.9
48120.0,11.066,11.771,49.9
48180.0,11.066,11.771,49.9
48240.0,11.066,11.771,49.9
48300.0,11.193,11.376,49.9
48360.0,11.829,11.376,49.9
48420.0,12.084,11.376,49.9
48480.0,11.829,11.376,49.9
48540.0,11.829,11.039,49.9
48600.0,11.575,11.039,49.9
48660.0,11.575,11.039,49.9
48720.0,11.32,11.039,49.9
48780.0,11.32,11.039,49.9
48840.0,11.447,11.139,49.9
48900.0,11.575,11.139,49.9
48960.0,11.575,11.139,49.9
49020.0,11.447,11.139,49.9
49080.0,11.447,11.139,49.9
49140.0,11.575,11.132,49.9
